

"OTU Board Wavelength Info Report"
"Save Time: 01/02/2015 11:12:31"
"User Name:c1ghutx8"
""

"Total 3,909 Records"

"NE Name","NE Type","NE ID","Slot No.","Board Name","Port No.","Port Name","Wavelength(Band/No./Wavelength/Frequency)"
CLPNPBCLO01.01,OptiX OSN 1800,12-2293,Shelf0(REPISA 1)-1,LOE,1,1(IN1/OUT1_2/10Gb/193.00/CLPNPBCLO01-SJMHPBSJO00),C/62/1553.33nm/193.000THz
CLPNPBCLO01.01,OptiX OSN 1800,12-2293,Shelf0(REPISA 1)-2,LQM2,1,1(IN1/OUT1_4/2.5Gb/192.90/CLPNPBCLO01-SJMHPBSJO00),C/64/1554.13nm/192.900THz
CLPNPBCLO01.01,OptiX OSN 1800,12-2293,Shelf0(REPISA 1)-2,LQM2,2,2(IN2/OUT2),/
CLPNPBCLO01.01,OptiX OSN 1800,12-2293,Shelf0(REPISA 1)-3,LOE,1,1(IN1/OUT1_3/10Gb/193.20/CLPNPBCLO01-SJMHPBSJO00),C/58/1551.72nm/193.200THz
CLPNPBCLO01.01,OptiX OSN 1800,12-2293,Shelf0(REPISA 1)-4,LOE,1,1(IN1/OUT1),C/56/1550.92nm/193.300THz
CMACJACAO01.01,OptiX OSN 1800,12-3187,Shelf0(REPISA 1)-1,LQM2,1,1(IN1/OUT1_al-JMMRJAJMO00-OSN1800-1/2/1),C/50/1548.51nm/193.600THz
CMACJACAO01.01,OptiX OSN 1800,12-3187,Shelf0(REPISA 1)-1,LQM2,2,2(IN2/OUT2_al-TMTLJACMO02-OSN1800-1/2/1),C/50/1548.51nm/193.600THz
CMANVRCOO00.01,OptiX OSN 1800,209-25056,Shelf0(REPISA1)-1,LQM,1,1(IN1/OUT1_A-SLEYVRSAO00-OSN1800II-1/1/1),CWDM/11/1471.00nm/-THz
CMLUXBCAO03.01,OptiX OSN 1800,12-98,Shelf0(REPISA 1)-1,LQM2,1,1(IN1/OUT1_A-RDSTXBMAO04-LQM2-1/3/1),C/60/1552.52nm/193.100THz
CMLUXBCAO03.01,OptiX OSN 1800,12-98,Shelf0(REPISA 1)-1,LQM2,2,2(IN2/OUT2_A-SNQNXBSAO05-LQM2-2/2/2),C/62/1553.33nm/193.000THz
CMLUXBCAO03.01,OptiX OSN 1800,12-98,Shelf0(REPISA 1)-2,LQM2,1,1(IN1/OUT1_A-PCNTXBCOO01-LQM2-1/2/1),C/64/1554.13nm/192.900THz
CMLUXBCAO03.01,OptiX OSN 1800,12-98,Shelf0(REPISA 1)-2,LQM2,2,2(IN2/OUT2),/
CMLUXBCAO05.01,OptiX OSN 1800,12-99,Shelf0(REPISA 2)-6,LQM,1,1(IN1/OUT1_A-CMLUXBCAO03-MR8-1/7/5_Regeneracion-193.3),C/56/1550.92nm/193.300THz
CMLUXBCAO05.01,OptiX OSN 1800,12-99,Shelf0(REPISA 2)-6,LQM,3,3(RX1/TX1_A-CMLUXBCAO05-MR8-2/7/5_Regeneracion-193.3),C/56/1550.92nm/193.300THz
CMLUXBCAO05.01,OptiX OSN 1800,12-99,Shelf0(REPISA 2)-5,LQM,1,1(IN1/OUT1_A-CMLUXBCAO03-MR8-1/7/6_Regeneracion-193.4),C/54/1550.12nm/193.400THz
CMLUXBCAO05.01,OptiX OSN 1800,12-99,Shelf0(REPISA 2)-5,LQM,3,3(RX1/TX1_A-CMLUXBCAO05-MR8-2/7/6_Regeneracion-193.4),C/54/1550.12nm/193.400THz
CMLUXBCAO05.01,OptiX OSN 1800,12-99,Shelf0(REPISA 2)-1,LSX,1,1(IN/OUT_A-CMLUXBCAO03-MR8-1/7/7_Regeneracion-193.5),C/52/1549.32nm/193.500THz
CMLUXBCAO05.01,OptiX OSN 1800,12-99,Shelf0(REPISA 2)-1,LSX,3,3(RX/TX_A-CMLUXBCAO05-MR8-2/7/7_Regeneracion-193.5),C/52/1549.32nm/193.500THz
CMRGXHCCO08.01,OptiX OSN 1800,12-1291,Shelf0(REPISA 1)-1,LSX,1,1(IN/OUT_1/10Gb/192.9/CHHHXHCEO12-CMRGXHCCO08),C/64/1554.13nm/192.900THz
CNKLYUCOO03.02,OptiX OSN 1800,12-2360,Shelf0(REPISA 2)-1,LSX,1,1(IN/OUT_REGENERA),C/50/1548.51nm/193.600THz
CNKLYUCOO03.02,OptiX OSN 1800,12-2360,Shelf0(REPISA 2)-1,LSX,3,3(RX/TX_REGENERA),C/50/1548.51nm/193.600THz
CNKLYUCOO03.02,OptiX OSN 1800,12-2360,Shelf0(REPISA 2)-2,LSX,1,1(IN/OUT_REGENERA),C/50/1548.51nm/193.600THz
CNKLYUCOO03.02,OptiX OSN 1800,12-2360,Shelf0(REPISA 2)-2,LSX,3,3(RX/TX_REGENERA),C/50/1548.51nm/193.600THz
CNKLYUCOO03.02,OptiX OSN 1800,12-2360,Shelf0(REPISA 2)-3,LQM,1,1(IN1/OUT1),C/74/1558.17nm/192.400THz
CRBCVRCRO00.01,OptiX OSN 1800,12-2485,Shelf0(Repisa 1)-1,LQM2,1,1(IN1/OUT1_1/2.5Gb/193.40/CRBCVRCRO00-VDRAVRPRO02),C/54/1550.12nm/193.400THz
CRBCVRCRO00.01,OptiX OSN 1800,12-2485,Shelf0(Repisa 1)-1,LQM2,2,2(IN2/OUT2),/
CRDBVRFOO02.01,OptiX OSN 1800,12-2148,Shelf0(REPISA 1)-4,LOE,1,1(IN1/OUT1_3/10Gb/1531.00/CRDBVRCOO1Y-CRDBVRFOO02),C/6/1531.12nm/195.800THz
CRDBVRFOO02.01,OptiX OSN 1800,12-2148,Shelf0(REPISA 1)-3,LOE,1,1(IN1/OUT1_2/10Gb/1531.00/CRDBVRFOO02-MNBNVRMBO00),C/6/1531.12nm/195.800THz
CRDBVRFOO02.01,OptiX OSN 1800,12-2148,Shelf0(REPISA 1)-2,LQM,1,1(IN1/OUT1_2/2.5Gb/1491.00/CRDBVRCOO1Y-CRDBVRFOO02),CWDM/12/1491.00nm/-THz
CRDBVRFOO02.01,OptiX OSN 1800,12-2148,Shelf0(REPISA 1)-1,LQM2,1,1(IN1/OUT1_1/2.5Gb/1471.00/CRDBVRFOO02-MNBNVRMBO00),CWDM/11/1471.00nm/-THz
CRDBVRFOO02.01,OptiX OSN 1800,12-2148,Shelf0(REPISA 1)-1,LQM2,2,2(IN2/OUT2_1/2.5Gb/1471.00/CRDBVRCOO1Y-CRDBVRFOO02),CWDM/11/1471.00nm/-THz
CRYSJACYO04.01,OptiX OSN 1800,12-4143,Shelf0(REPISA1)-1,LOE,1,1(IN1/OUT1_1/10Gb/193.60/CRYSJACYO04-MZNLXKSTO0I  ),C/50/1548.51nm/193.600THz
CRYSJACYO04.01,OptiX OSN 1800,12-4143,Shelf0(REPISA1)-2,LQM,1,1(IN1/OUT1_1/2.5Gb/193.30/CRYSJACYO04-MNZNJAMNO01),C/56/1550.92nm/193.300THz
CRYSJACYO04.01,OptiX OSN 1800,12-4143,Shelf0(REPISA1)-3,LQM,1,1(IN1/OUT1_1/2.5Gb/193.30/CRYSJACYO04-EZAKJAEZO00),C/56/1550.92nm/193.300THz
CSLCXQBDO03.01,OptiX OSN 1800,12-1356,Shelf0(REPISA 1)-1,LQM,1,1(IN1/OUT1_1/2.5Gb/193.4/CSLCXQBDO03-CSLCXQCSO0L),C/54/1550.12nm/193.400THz
CSLCXQBDO03.01,OptiX OSN 1800,12-1356,Shelf0(REPISA 1)-2,LQM,1,1(IN1/OUT1_1/2.5Gb/193.3/CSLCXQBDO03-CSLCXQPAO04),C/56/1550.92nm/193.300THz
CTCSVRGDO00.02,OptiX OSN 1800,12-2436,Shelf0(Repisa 2)-1,LSX,1,1(IN/OUT_1/10Gb/195.70/CTCSVRPTO16-NLCRVRNAO02),C/8/1531.90nm/195.700THz
CTCSVRGDO00.02,OptiX OSN 1800,12-2436,Shelf0(Repisa 2)-1,LSX,3,3(RX/TX_1/10Gb/195.70/CTCSVRPTO16-NLCRVRNAO02),C/8/1531.90nm/195.700THz
CTCSVRPTO16.02,OptiX OSN 1800,12-2433,Shelf0(Repisa 2)-4,LQM2,1,1(IN1/OUT1_2/2.5Gb/195.60/CTCSVRPTO16-PJRTVRPAO02),C/10/1532.68nm/195.600THz
CTCSVRPTO16.02,OptiX OSN 1800,12-2433,Shelf0(Repisa 2)-4,LQM2,2,2(IN2/OUT2_1/2.5Gb/195.60/CTCSVRPTO16-NLCRVRNAO02),C/10/1532.68nm/195.600THz
CTCSVRPTO16.02,OptiX OSN 1800,12-2433,Shelf0(Repisa 2)-3,LSX,1,1(IN/OUT1_2/10Gb/195.70/CTCSVRPTO16-NLCRVRNAO02),C/8/1531.90nm/195.700THz
CTCSVRPTO16.02,OptiX OSN 1800,12-2433,Shelf0(Repisa 2)-2,LOE,1,1(IN1/OUT1_1/10Gb/195.50/CTCSVRGDO00-CTCSVRPTO16),C/12/1533.47nm/195.500THz
CTCSVRPTO16.02,OptiX OSN 1800,12-2433,Shelf0(Repisa 2)-1,LOE,1,1(IN1/OUT1_1/10Gb/195.40/CTCSVRPTO16-PJRTVRPAO02),C/14/1534.25nm/195.400THz
CTCSVRPTO16.02,OptiX OSN 1800,12-2433,Shelf0(Repisa 2)-5,LSX,1,1(IN/OUT),/
CTCSVRPTO17.02,OptiX OSN 1800,12-2476,Shelf0(REPISA 2)-1,LSX,1,1(IN/OUT1_2/10Gb/195.80/AGDUVRADO0A-CTCSVRPTO17),C/6/1531.12nm/195.800THz
CTCSVRPTO17.02,OptiX OSN 1800,12-2476,Shelf0(REPISA 2)-2,LSX,1,1(IN/OUT_2/10Gb/195.80/CHOPVRLCO02-CTCSVRPTO17),C/6/1531.12nm/195.800THz
CTCSVRPTO17.02,OptiX OSN 1800,12-2476,Shelf0(REPISA 2)-3,LSX,1,1(IN1/OUT1_1/10Gb/195.40/AGDUVRADO0A-CTCSVRPTO17),C/14/1534.25nm/195.400THz
CTCSVRPTO17.02,OptiX OSN 1800,12-2476,Shelf0(REPISA 2)-4,LSX,1,1(IN/OUT1_1/10Gb/195.70/CHOPVRLCO02-CTCSVRPTO17),C/8/1531.90nm/195.700THz
CTCSVRPTO17.02,OptiX OSN 1800,12-2476,Shelf0(REPISA 2)-5,LOE,1,1(IN1/OUT1_1/10Gb/195.50/CTCSVRPTO17-VNTATALVO05),C/12/1533.47nm/195.500THz
CTLAVRCNO05.02,OptiX OSN 1800,12-2582,Shelf0(REPISA 2)-1,LOE,1,1(IN1/OUT1),C/62/1553.33nm/193.000THz
CWPLYUCXO00.01,OptiX OSN 1800,12-2228,Shelf0(REPISA 1)-1,LQM,1,1(IN1/OUT1_al-MERDYUMOO0Q-OSN1800II-2/4/2),C/70/1556.55nm/192.600THz
CZGDXGCRO06.01,OptiX OSN 1800,12-2493,Shelf0(REPISA 1)-1,LQM2,1,1(IN1/OUT1_1/2.5Gb/192.9/ADLLXGAYO01-CZGDXGCRO06),C/64/1554.13nm/192.900THz
CZGDXGCRO06.01,OptiX OSN 1800,12-2493,Shelf0(REPISA 1)-1,LQM2,2,2(IN2/OUT2),/
CZGDXGCRO06.01,OptiX OSN 1800,12-2493,Shelf0(REPISA 1)-2,LOE,1,1(IN1/OUT1_1/10Gb/193.0/ADLLXGAYO01-CZGDXGCRO06),C/62/1553.33nm/193.000THz
DLCSXHCDO0N.01,OptiX OSN 1800,12-1290,Shelf0(REPISA 1)-1,LSX,1,1(IN/OUT_1/10Gb/192.9/CHHHXHCEO12-CMRGXHCCO08),C/64/1554.13nm/192.900THz
DLCSXHCDO0N.01,OptiX OSN 1800,12-1290,Shelf0(REPISA 1)-1,LSX,3,3(RX/TX_1/10Gb/192.9/CHHHXHCEO12-CMRGXHCCO08),C/64/1554.13nm/192.900THz
DTBHXCDZO01.01,OptiX OSN 1800,12-2346,Shelf0(REPISA 1)-3,LSX,1,1(IN/OUT_1/10Gb/193.40/CLKNXCCAO02-CMPHXCCAO11),C/54/1550.12nm/193.400THz
DTBHXCDZO01.01,OptiX OSN 1800,12-2346,Shelf0(REPISA 1)-3,LSX,3,3(RX/TX_1/10Gb/193.40/CLKNXCCAO02-CMPHXCCAO11),C/54/1550.12nm/193.400THz
DTBHXCDZO01.01,OptiX OSN 1800,12-2346,Shelf0(REPISA 1)-2,LQM2,1,1(IN1/OUT1_1/2.5Gb/193.30/DTBHXCDZO01-HCLCXCHEO06),C/56/1550.92nm/193.300THz
DTBHXCDZO01.01,OptiX OSN 1800,12-2346,Shelf0(REPISA 1)-2,LQM2,2,2(IN2/OUT2_1/2.5Gb/193.30/CLKNXCCAO02-DTBHXCDZO01),C/56/1550.92nm/193.300THz
DTBHXCDZO01.01,OptiX OSN 1800,12-2346,Shelf0(REPISA 1)-1,LOE,1,1(IN1/OUT1_1/10Gb/193.60/CLKNXCCAO02-DTBHXCDZO01),C/50/1548.51nm/193.600THz
DURNDUJDO01.01,OptiX OSN 1800,12-1346,Shelf0(REPISA 1)-1,LQM,1,1(IN1/OUT1_1/2.5GB/193.3/DURNDUJDO01-DURNDUZAO0J),C/56/1550.92nm/193.300THz
DURNDUZAO0J.01,OptiX OSN 1800,12-1345,Shelf0(REPISA 1)-1,LQM2,1,1(IN1/OUT1),C/56/1550.92nm/193.300THz
DURNDUZAO0J.01,OptiX OSN 1800,12-1345,Shelf0(REPISA 1)-1,LQM2,2,2(IN2/OUT2_1/2.5GB/193.3/DURNDUJDO01-DURNDUZAO0J),C/56/1550.92nm/193.300THz
DZDZYUDZO01.01,OptiX OSN 1800,12-2362,Shelf0(REPISA 1)-1,LOE,1,1(IN1/OUT1),C/74/1558.17nm/192.400THz
DZDZYUDZO01.01,OptiX OSN 1800,12-2362,Shelf0(REPISA 1)-2,LQM,1,1(IN1/OUT1),C/74/1558.17nm/192.400THz
DZDZYUDZO01.01,OptiX OSN 1800,12-2362,Shelf0(REPISA 1)-3,LOE,1,1(IN1/OUT1),C/76/1558.98nm/192.300THz
DZDZYUDZO01.01,OptiX OSN 1800,12-2362,Shelf0(REPISA 1)-4,LOE,1,1(IN1/OUT1),C/76/1558.98nm/192.300THz
DZGNYUDZO02.01,OptiX OSN 1800,12-2363,Shelf0(REPISA 1)-1,LOE,1,1(IN1/OUT1),C/74/1558.17nm/192.400THz
ESCPXSESO0C.01,OptiX OSN 1800,12-1263,Shelf0(REPISA 1)-1,LSX,1,1(IN/OUT_A-VLUNXSVLO06-LSX-2/2/1_193.5),C/52/1549.32nm/193.500THz
FRNRXDFRO07.01,OptiX OSN 1800,12-1260,Shelf0(REPISA 1)-2,LSX,1,1(IN/OUT_2/10Gb/193.40/FRNRXDFRO07-MCLVXDMCO0U),C/54/1550.12nm/193.400THz
FRNRXDFRO07.01,OptiX OSN 1800,12-1260,Shelf0(REPISA 1)-1,LOE,1,1(IN1/OUT1_1/10Gb/193.30/FRNRXDFRO07-MCLVXDMCO0U),C/56/1550.92nm/193.300THz
FRNRXDFRO07.01,OptiX OSN 1800,12-1260,Shelf0(REPISA 1)-3,LSX,1,1(IN/OUT_3/10Gb/193.50/FRNRXDFRO07-MCLVXDMCO0U),C/52/1549.32nm/193.500THz
FRNRXDFRO07.01,OptiX OSN 1800,12-1260,Shelf0(REPISA 1)-5,LOE,1,1(IN1/OUT1_2/10Gb/193.00/FRNRXDFRO07-MCLVXDMCO0U),C/62/1553.33nm/193.000THz
FRNRXDFRO07.01,OptiX OSN 1800,12-1260,Shelf0(REPISA 1)-4,LOE,1,1(IN1/OUT1_1/10Gb/192.90/FRNRXDFRO07-MCLVXDMCO0U),C/64/1554.13nm/192.900THz
FRSLZCFRO0F.02,OptiX OSN 1800,12-1277,Shelf0(REPISA 2)-1,LSX,1,1(IN/OUT),C/62/1553.33nm/193.000THz
FRSLZCFRO0F.02,OptiX OSN 1800,12-1277,Shelf0(REPISA 2)-2,LSX,1,1(IN/OUT),C/58/1551.72nm/193.200THz
GMCHXSGUO0H.01,OptiX OSN 1800,12-1351,Shelf0(REPISA 1)-1,LQM,1,1(IN1/OUT1_A_VBJRXSVBO00_LQM_1/1/1_193.3),C/56/1550.92nm/193.300THz
GRNGXQGNO0A.01,OptiX OSN 1800,12-1265,Shelf0(REPISA 1)-1,LQM2,1,1(IN1/OUT1_1/2.5Gb/192.90/GRNGXQGNO0A-STRSXQRMO02),C/64/1554.13nm/192.900THz
GRNGXQGNO0A.01,OptiX OSN 1800,12-1265,Shelf0(REPISA 1)-1,LQM2,2,2(IN2/OUT2),/
GRNGXQGNO0A.01,OptiX OSN 1800,12-1265,Shelf0(REPISA 1)-2,LOE,1,1(IN1/OUT1_1/10Gb/193.30/GRNGXQGNO0A-STRSXQSRO0C),C/56/1550.92nm/193.300THz
GYMSXRMIO05.01,OptiX OSN 1800,12-1307,Shelf0(REPISA 1)-1,LOE,1,1(IN1/OUT1 a GYMSXRMIO05.01_1/7/6 _A6/D6),C/54/1550.12nm/193.400THz
HCLCXCHEO06.01,OptiX OSN 1800,12-2343,Shelf0(REPISA 1)-3,LSX,1,1(IN/OUT_1/10Gb/193.40/CLKNXCCAO02-CMPHXCCAO11),C/54/1550.12nm/193.400THz
HCLCXCHEO06.01,OptiX OSN 1800,12-2343,Shelf0(REPISA 1)-3,LSX,3,3(RX/TX_1/10Gb/193.40/CLKNXCCAO02-CMPHXCCAO11),C/54/1550.12nm/193.400THz
HCLCXCHEO06.01,OptiX OSN 1800,12-2343,Shelf0(REPISA 1)-2,LQM2,1,1(IN1/OUT1_1/2.5Gb/193.30/CMPHXCCAO11-HCLCXCHEO06),C/56/1550.92nm/193.300THz
HCLCXCHEO06.01,OptiX OSN 1800,12-2343,Shelf0(REPISA 1)-2,LQM2,2,2(IN2/OUT2_1/2.5Gb/193.30/DTBHXCDZO01-HCLCXCHEO06),C/56/1550.92nm/193.300THz
HCLCXCHEO06.01,OptiX OSN 1800,12-2343,Shelf0(REPISA 1)-1,LOE,1,1(IN1/OUT1_3/10Gb/193.60/CMPHXCCAO11-HCLCXCHEO06),C/50/1548.51nm/193.600THz
HJCRJAHCO01.01,OptiX OSN 1800,12-1340,Shelf0(REPISA 1)-1,LQM2,1,1(IN1/OUT1_1/2.5Gb/192.90/CLTNJACLO04-HJCRJAHCO01),C/64/1554.13nm/192.900THz
HJCRJAHCO01.01,OptiX OSN 1800,12-1340,Shelf0(REPISA 1)-1,LQM2,2,2(IN2/OUT2),/
HMNTXXHUO0J.01,OptiX OSN 1800,12-2507,Shelf0(Repisa 1)-1,LOE,1,1(IN1/OUT1_2/10Gb/193.50/HMNTXXHUO0J-TXHIPBTEO03),C/52/1549.32nm/193.500THz
HMNTXXHUO0J.01,OptiX OSN 1800,12-2507,Shelf0(Repisa 1)-2,LOE,1,1(IN1/OUT1_2/10Gb/193.60/HMNTXXHUO0J-ZTLLXXSPO00),C/50/1548.51nm/193.600THz
HMNTXXHUO0J.01,OptiX OSN 1800,12-2507,Shelf0(Repisa 1)-3,LOE,1,1(IN1/OUT1_2/10Gb/193.40/HMNTXXHUO0J-TXHIPBTEO03),C/54/1550.12nm/193.400THz
HMNTXXHUO0J.01,OptiX OSN 1800,12-2507,Shelf0(Repisa 1)-4,LOE,1,1(IN1/OUT1_1/10Gb/193.10/HMNTXXHUO0J-ZTLLXXSPO00),C/60/1552.52nm/193.100THz
HRMSXRALO01,OptiX OSN 1800,12-1326,Shelf0-1,LQM,1,1(IN1/OUT1),C/52/1549.32nm/193.500THz
HRMSXRCAO08.02,OptiX OSN 1800,12-1286,Shelf0(REPISA 2)-1,LSX,1,1(IN/OUT_1/10Gb/193.20/HRMSXRCAO08-HRMSXRYAO1I),C/58/1551.72nm/193.200THz
HRMSXRGAO15.02,OptiX OSN 1800,12-1284,Shelf0(REPISA 2)-1,LSX,1,1(IN/OUT_2/10Gb/193.10/HRMSXRGAO15-HRMSXRGAO18),C/60/1552.52nm/193.100THz
HRMSXRGAO15.02,OptiX OSN 1800,12-1284,Shelf0(REPISA 2)-3,LSX,1,1(IN/OUT_6/10Gb/192.90/HRMSXRGAO15-HRMSXRGAO18),C/64/1554.13nm/192.900THz
HRMSXRINO05.01,OptiX OSN 1800,12-1334,Shelf0(REPISA 1)-1,LQM,1,1(IN1/OUT1),C/56/1550.92nm/193.300THz
IAEEVRICO01.01,OptiX OSN 1800,12-2424,Shelf0(REPISA 1)-1,LSX,1,1(IN/OUT_1/10GB/195.8/NRJSVRNAO08-TTYCVRTAO05),C/6/1531.12nm/195.800THz
IAEEVRICO01.01,OptiX OSN 1800,12-2424,Shelf0(REPISA 1)-1,LSX,3,3(RX/TX_1/10GB/195.8/NRJSVRNAO08-TTYCVRTAO05),C/6/1531.12nm/195.800THz
IAEEVRICO01.01,OptiX OSN 1800,12-2424,Shelf0(REPISA 1)-2,LSX,1,1(IN/OUT_1/10GB/195.4/HJRYHGHUO09-NRJSVRNAO08),C/14/1534.25nm/195.400THz
IAEEVRICO01.01,OptiX OSN 1800,12-2424,Shelf0(REPISA 1)-2,LSX,3,3(RX/TX_1/10GB/195.4/HJRYHGHUO09-NRJSVRNAO08),C/14/1534.25nm/195.400THz
IAEEVRICO01.01,OptiX OSN 1800,12-2424,Shelf0(REPISA 1)-3,LSX,1,1(IN/OUT_2/10GB/195.5/HJRYHGHUO09-NRJSVRNAO08),C/12/1533.47nm/195.500THz
IAEEVRICO01.01,OptiX OSN 1800,12-2424,Shelf0(REPISA 1)-3,LSX,3,3(RX/TX_2/10GB/195.5/HJRYHGHUO09-NRJSVRNAO08),C/12/1533.47nm/195.500THz
IAEEVRICO01.01,OptiX OSN 1800,12-2424,Shelf0(REPISA 1)-4,LSX,1,1(IN/OUT_1/10GB/196.0/NRJSVRNAO08-TTYCVRTAO05),C/2/1529.55nm/196.000THz
IAEEVRICO01.01,OptiX OSN 1800,12-2424,Shelf0(REPISA 1)-4,LSX,3,3(RX/TX_1/10GB/196.0/NRJSVRNAO08-TTYCVRTAO05),C/2/1529.55nm/196.000THz
IAEEVRICO01.01,OptiX OSN 1800,12-2424,Shelf0(REPISA 1)-5,LSX,1,1(IN/OUT_1/10GB/195.7/NRJSVRNAO08-PLSZVRPSO03),C/8/1531.90nm/195.700THz
IAEEVRICO01.01,OptiX OSN 1800,12-2424,Shelf0(REPISA 1)-5,LSX,3,3(RX/TX_1/10GB/195.7/NRJSVRNAO08-PLSZVRPSO03),C/8/1531.90nm/195.700THz
IGLAXGINO0W.01,OptiX OSN 1800,12-5001,Shelf0(REPISA 1)-1,LQM2,1,1(IN1/OUT1_1/2.5Gb/192.90/CCLAXGCCO01-IGLAXGINO0W),C/64/1554.13nm/192.900THz
IGLAXGINO0W.01,OptiX OSN 1800,12-5001,Shelf0(REPISA 1)-1,LQM2,2,2(IN2/OUT2),/
IGLAXGINO0W.01,OptiX OSN 1800,12-5001,Shelf0(REPISA 1)-2,LOE,1,1(IN1/OUT1_2/10Gb/193.00/CCLAXGCCO01-IGLAXGINO0W),C/62/1553.33nm/193.000THz
IGLAXGINO0W.01,OptiX OSN 1800,12-5001,Shelf0(REPISA 1)-3,LOE,1,1(IN1/OUT1_1/10Gb/193.10/IGLAXGINO0W-TLLPXGTEO04),C/60/1552.52nm/193.100THz
JALPVRAMO0L.02,OptiX OSN 1800,12-2570,Shelf0(REPISA 2)-2,LOE,1,1(IN1/OUT1_1/10Gb/193.6/JALPVRAMO0L-PRTEVRPEO03),C/50/1548.51nm/193.600THz
JCTLJAJUO00.01,OptiX OSN 1800,12-4156,Shelf0(REPISA 1)-1,LQM,1,1(IN1/OUT1_A-SYLAJASAO03-LQM-1/1/1_193.6),C/50/1548.51nm/193.600THz
JDCHXBEHO00.01,OptiX OSN 1800,12-96,Shelf0(REPISA 1)-1,LQM2,1,1(IN1/OUT1_A-RDSTXBMAO03-LQM2-1/2/1),C/62/1553.33nm/193.000THz
JDCHXBEHO00.01,OptiX OSN 1800,12-96,Shelf0(REPISA 1)-1,LQM2,2,2(IN2/OUT2),/
JDCHXBEHO02.01,OptiX OSN 1800,12-97,Shelf0(REPISA 2)-5,LQM,1,1(IN1/OUT1_A-JDCHXBEHO00-MR8-1/7/4),C/58/1551.72nm/193.200THz
JDCHXBEHO02.01,OptiX OSN 1800,12-97,Shelf0(REPISA 2)-5,LQM,3,3(RX1/TX1_A-JDCHXBEHO02-MR8-2/7/4_Regeneracion-193.2),C/58/1551.72nm/193.200THz
JEMAJAJEO01.01,OptiX OSN 1800,12-4152,Shelf0(REPISA 1)-2,LQM,1,1(IN1/OUT1_2/2.5Gb/192.90/ARNDJAARO04-JEMAJAJEO01),C/64/1554.13nm/192.900THz
JEMAJAJEO01.01,OptiX OSN 1800,12-4152,Shelf0(REPISA 1)-1,LOE,1,1(IN1/OUT1_   1/10Gb/193.60/ARNDJAARO04-JEMAJAJEO01  ),C/50/1548.51nm/193.600THz
JLSTJAJAO05,OptiX OSN 1800,12-4187,Shelf0-1,LSX,1,1(IN/OUT),C/50/1548.51nm/193.600THz
JLSTJAJAO05,OptiX OSN 1800,12-4187,Shelf0-1,LSX,3,3(RX/TX),C/50/1548.51nm/193.600THz
JLSTJAJAO05,OptiX OSN 1800,12-4187,Shelf0-2,LOE,1,1(IN1/OUT1),C/16/1535.04nm/195.300THz
JMMRJAJMO00.01,OptiX OSN 1800,12-3172,Shelf0(REPISA 1)-2,LQM,1,1(IN1/OUT1-al-CMACJACAO01-OSN1800-1/1/1),C/50/1548.51nm/193.600THz
JMMRJAJMO00.01,OptiX OSN 1800,12-3172,Shelf0(REPISA 1)-1,LOE,1,1(IN1/OUT1_al-MIMAJAMIO03-OSN1800-1/2/1),C/54/1550.12nm/193.400THz
JSCRVRJCO01.01,OptiX OSN 1800,12-2254,Shelf0(REPISA 1)-1,LQM2,1,1(IN1/OUT1),C/52/1549.32nm/193.500THz
JSCRVRJCO01.01,OptiX OSN 1800,12-2254,Shelf0(REPISA 1)-1,LQM2,2,2(IN2/OUT2),C/50/1548.51nm/193.600THz
JSCRVRJCO01.01,OptiX OSN 1800,12-2254,Shelf0(REPISA 1)-2,LQM2,1,1(IN1/OUT1_1/2.5Gb/193.50/JSCRVRJCO01-QVMRVRNMO01),C/52/1549.32nm/193.500THz
JSCRVRJCO01.01,OptiX OSN 1800,12-2254,Shelf0(REPISA 1)-2,LQM2,2,2(IN2/OUT2),/
JSCRVRJCO01.01,OptiX OSN 1800,12-2254,Shelf0(REPISA 1)-3,LOE,1,1(IN1/OUT1),C/54/1550.12nm/193.400THz
JSMRGJJMO01.02,OptiX OSN 1800,12-3192,Shelf0(REPISA 2)-2,LOE,1,1(IN1/OUT1_A_ROQSGJCSO02_LOE_1/2/1_193.5),C/52/1549.32nm/193.500THz
JSMRGJJMO01.02,OptiX OSN 1800,12-3192,Shelf0(REPISA 2)-1,LQM2,1,1(IN1/OUT1_1/2.5Gb/193.30/JSMRGJJMO05-ROQSGJCSO02),C/56/1550.92nm/193.300THz
JSMRGJJMO01.02,OptiX OSN 1800,12-3192,Shelf0(REPISA 2)-1,LQM2,2,2(IN2/OUT2_2/2.5Gb/193.40/JSMRGJJMO05-ROQSGJCSO02),C/54/1550.12nm/193.400THz
KNSNYUKAO04.01,OptiX OSN 1800,12-2231,Shelf0(REPISA 1)-1,LSX,1,1(IN/OUT_1/10Gb/193.60/KNSNYUKAO04-XMTKYUXTO00),C/50/1548.51nm/193.600THz
KNSNYUKAO04.01,OptiX OSN 1800,12-2231,Shelf0(REPISA 1)-2,LQM2,1,1(IN1/OUT1_2/2.5Gb/193.50/KNSNYUKAO04-MERDYUSEO06),C/52/1549.32nm/193.500THz
KNSNYUKAO04.01,OptiX OSN 1800,12-2231,Shelf0(REPISA 1)-2,LQM2,2,2(IN2/OUT2_2/2.5Gb/193.50/KNSNYUKAO04-MERDYUVGO08),C/52/1549.32nm/193.500THz
